Linear,Digital,Overlap
100819,49199,1533
100819,50006,1559
100819,50812,1579
100819,51619,1599
100819,52425,1617
100819,53232,1640
100819,54038,1663
100819,54845,1690
100819,55651,1714
100819,56458,1745
100819,57265,1767
100819,58071,1795
100819,58878,1812
100819,59684,1831
100819,60491,1847
100819,61297,1873
100819,62104,1896
100819,62910,1929
100819,63717,1948
100819,64524,1972
100819,65330,2003
100819,66137,2035
100819,66943,2064
100819,67750,2092
100819,68556,2111
100819,69363,2136
100819,70169,2159
100819,70976,2180
100819,71782,2213
100819,72589,2238
100819,73396,2264
100819,74202,2293
100819,75009,2316
100819,75815,2343
100819,76622,2368
100819,77428,2393
100819,78235,2424
100819,79041,2452
100819,79848,2483
100819,80655,2501
102835,0,0
102835,806,15
102835,1613,53
102835,2419,66
102835,3226,93
102835,4032,118
102835,4839,137
102835,5645,162
102835,6452,192
102835,7258,218
102835,8065,247
102835,8872,271
102835,9678,300
102835,10485,326
102835,11291,356
102835,12098,380
102835,12904,404
102835,13711,430
102835,14517,459
102835,15324,480
102835,16131,497
102835,16937,526
102835,17744,538
102835,18550,561
102835,19357,589
102835,20163,615
102835,20970,639
102835,21776,671
102835,22583,693
102835,23389,725
102835,24196,748
102835,25003,770
102835,25809,799
102835,26616,826
102835,27422,853
102835,28229,878
102835,29035,904
102835,29842,937
102835,30648,969
102835,31455,996
102835,32262,1022
102835,33068,1043
102835,33875,1077
102835,34681,1095
102835,35488,1122
102835,36294,1147
102835,37101,1166
102835,37907,1183
102835,38714,1211
102835,39520,1236
102835,40327,1261
102835,41134,1294
102835,41940,1329
102835,42747,1359
102835,43553,1384
102835,44360,1410
102835,45166,1431
102835,45973,1448
102835,46779,1475
102835,47586,1504
102835,48393,1530
102835,49199,1559
102835,50006,1585
102835,50812,1606
102835,51619,1626
102835,52425,1644
102835,53232,1668
102835,54038,1691
102835,54845,1718
102835,55651,1743
102835,56458,1775
102835,57265,1797
102835,58071,1825
102835,58878,1842
102835,59684,1861
102835,60491,1877
102835,61297,1903
102835,62104,1927
102835,62910,1960
102835,63717,1979
102835,64524,2003
102835,65330,2036
102835,66137,2069
102835,66943,2098
102835,67750,2126
102835,68556,2147
102835,69363,2174
102835,70169,2199
102835,70976,2222
102835,71782,2255
102835,72589,2281
102835,73396,2308
102835,74202,2338
102835,75009,2361
102835,75815,2388
102835,76622,2413
102835,77428,2439
102835,78235,2470
102835,79041,2498
102835,79848,2531
102835,80655,2549
104852,0,0
104852,806,16
104852,1613,54
104852,2419,68
104852,3226,95
104852,4032,120
104852,4839,139
104852,5645,164
104852,6452,194
104852,7258,220
104852,8065,249
104852,8872,274
104852,9678,303
104852,10485,329
104852,11291,360
104852,12098,384
104852,12904,408
104852,13711,435
104852,14517,464
104852,15324,488
104852,16131,507
104852,16937,537
104852,17744,549
104852,18550,573
104852,19357,601
104852,20163,627
104852,20970,651
104852,21776,683
104852,22583,707
104852,23389,739
104852,24196,763
104852,25003,785
104852,25809,814
104852,26616,842
104852,27422,869
104852,28229,895
104852,29035,921
104852,29842,954
104852,30648,986
104852,31455,1013
104852,32262,1039
104852,33068,1060
104852,33875,1094
104852,34681,1112
104852,35488,1139
104852,36294,1164
104852,37101,1185
104852,37907,1202
104852,38714,1231
104852,39520,1258
104852,40327,1283
104852,41134,1316
104852,41940,1352
104852,42747,1382
104852,43553,1407
104852,44360,1433
104852,45166,1456
104852,45973,1473
104852,46779,1501
104852,47586,1531
104852,48393,1558
104852,49199,1587
104852,50006,1615
104852,50812,1636
104852,51619,1657
104852,52425,1676
104852,53232,1700
104852,54038,1723
104852,54845,1754
104852,55651,1779
104852,56458,1811
104852,57265,1834
104852,58071,1862
104852,58878,1879
104852,59684,1898
104852,60491,1916
104852,61297,1943
104852,62104,1967
104852,62910,2000
104852,63717,2019
104852,64524,2044
104852,65330,2077
104852,66137,2110
104852,66943,2139
104852,67750,2167
104852,68556,2188
104852,69363,2215
104852,70169,2241
104852,70976,2264
104852,71782,2298
104852,72589,2324
104852,73396,2351
104852,74202,2381
104852,75009,2404
104852,75815,2433
104852,76622,2458
104852,77428,2484
104852,78235,2516
104852,79041,2544
104852,79848,2577
104852,80655,2595
106868,0,0
106868,806,16
106868,1613,54
106868,2419,69
106868,3226,96
106868,4032,121
106868,4839,140
106868,5645,166
106868,6452,197
106868,7258,223
106868,8065,252
106868,8872,277
106868,9678,307
106868,10485,333
106868,11291,364
106868,12098,388
106868,12904,412
106868,13711,440
106868,14517,469
106868,15324,493
106868,16131,515
106868,16937,545
106868,17744,558
106868,18550,582
106868,19357,610
106868,20163,637
106868,20970,661
106868,21776,693
106868,22583,717
106868,23389,750
106868,24196,775
106868,25003,798
106868,25809,828
106868,26616,856
106868,27422,883
106868,28229,909
106868,29035,935
106868,29842,970
106868,30648,1003
106868,31455,1030
106868,32262,1056
106868,33068,1077
106868,33875,1111
106868,34681,1129
106868,35488,1156
106868,36294,1182
106868,37101,1203
106868,37907,1220
106868,38714,1249
106868,39520,1276
106868,40327,1302
106868,41134,1335
106868,41940,1372
106868,42747,1404
106868,43553,1430
106868,44360,1457
106868,45166,1480
106868,45973,1498
106868,46779,1526
106868,47586,1557
106868,48393,1584
106868,49199,1613
106868,50006,1641
106868,50812,1662
106868,51619,1685
106868,52425,1704
106868,53232,1730
106868,54038,1753
106868,54845,1784
106868,55651,1810
106868,56458,1843
106868,57265,1866
106868,58071,1895
106868,58878,1912
106868,59684,1932
106868,60491,1950
106868,61297,1977
106868,62104,2001
106868,62910,2034
106868,63717,2053
106868,64524,2078
106868,65330,2112
106868,66137,2147
106868,66943,2176
106868,67750,2205
106868,68556,2226
106868,69363,2253
106868,70169,2279
106868,70976,2302
106868,71782,2338
106868,72589,2365
106868,73396,2393
106868,74202,2424
106868,75009,2447
106868,75815,2476
106868,76622,2501
106868,77428,2528
106868,78235,2560
106868,79041,2590
106868,79848,2623
106868,80655,2641
108885,0,0
108885,806,16
108885,1613,54
108885,2419,72
108885,3226,100
108885,4032,125
108885,4839,145
108885,5645,171
108885,6452,203
108885,7258,230
108885,8065,259
108885,8872,284
108885,9678,316
108885,10485,342
108885,11291,373
108885,12098,398
108885,12904,422
108885,13711,450
108885,14517,482
108885,15324,506
108885,16131,528
108885,16937,558
108885,17744,571
108885,18550,596
108885,19357,625
108885,20163,652
108885,20970,676
108885,21776,709
108885,22583,734
108885,23389,767
108885,24196,792
108885,25003,817
108885,25809,848
108885,26616,877
108885,27422,904
108885,28229,931
108885,29035,958
108885,29842,994
108885,30648,1027
108885,31455,1054
108885,32262,1081
108885,33068,1104
108885,33875,1138
108885,34681,1156
108885,35488,1183
108885,36294,1210
108885,37101,1231
108885,37907,1248
108885,38714,1277
108885,39520,1304
108885,40327,1330
108885,41134,1363
108885,41940,1402
108885,42747,1436
108885,43553,1462
108885,44360,1489
108885,45166,1513
108885,45973,1532
108885,46779,1561
108885,47586,1592
108885,48393,1620
108885,49199,1649
108885,50006,1677
108885,50812,1699
108885,51619,1724
108885,52425,1744
108885,53232,1770
108885,54038,1795
108885,54845,1826
108885,55651,1852
108885,56458,1885
108885,57265,1909
108885,58071,1938
108885,58878,1956
108885,59684,1978
108885,60491,1997
108885,61297,2025
108885,62104,2050
108885,62910,2084
108885,63717,2106
108885,64524,2131
108885,65330,2165
108885,66137,2200
108885,66943,2230
108885,67750,2260
108885,68556,2282
108885,69363,2309
108885,70169,2335
108885,70976,2358
108885,71782,2395
108885,72589,2422
108885,73396,2451
108885,74202,2483
108885,75009,2506
108885,75815,2535
108885,76622,2561
108885,77428,2589
108885,78235,2621
108885,79041,2651
108885,79848,2685
108885,80655,2703
110901,0,0
110901,806,17
110901,1613,55
110901,2419,73
110901,3226,101
110901,4032,127
110901,4839,148
110901,5645,175
110901,6452,207
110901,7258,234
110901,8065,263
110901,8872,288
110901,9678,320
110901,10485,346
110901,11291,380
110901,12098,406
110901,12904,430
110901,13711,458
110901,14517,490
110901,15324,514
110901,16131,536
110901,16937,566
110901,17744,580
110901,18550,606
110901,19357,635
110901,20163,662
110901,20970,686
110901,21776,719
110901,22583,744
110901,23389,777
110901,24196,803
110901,25003,829
110901,25809,860
110901,26616,889
110901,27422,916
110901,28229,944
110901,29035,972
110901,29842,1008
110901,30648,1042
110901,31455,1070
110901,32262,1097
110901,33068,1120
110901,33875,1155
110901,34681,1174
110901,35488,1201
110901,36294,1228
110901,37101,1250
110901,37907,1267
110901,38714,1296
110901,39520,1325
110901,40327,1351
110901,41134,1384
110901,41940,1424
110901,42747,1458
110901,43553,1484
110901,44360,1511
110901,45166,1535
110901,45973,1554
110901,46779,1584
110901,47586,1615
110901,48393,1644
110901,49199,1674
110901,50006,1702
110901,50812,1725
110901,51619,1751
110901,52425,1771
110901,53232,1798
110901,54038,1823
110901,54845,1855
110901,55651,1881
110901,56458,1914
110901,57265,1938
110901,58071,1967
110901,58878,1985
110901,59684,2007
110901,60491,2026
110901,61297,2054
110901,62104,2080
110901,62910,2115
110901,63717,2137
110901,64524,2164
110901,65330,2199
110901,66137,2234
110901,66943,2265
110901,67750,2295
110901,68556,2318
110901,69363,2347
110901,70169,2373
110901,70976,2396
110901,71782,2434
110901,72589,2461
110901,73396,2490
110901,74202,2523
110901,75009,2548
110901,75815,2578
110901,76622,2605
110901,77428,2633
110901,78235,2666
110901,79041,2698
110901,79848,2732
110901,80655,2750
112917,0,0
112917,806,19
112917,1613,57
112917,2419,75
112917,3226,104
112917,4032,131
112917,4839,152
112917,5645,181
112917,6452,213
112917,7258,241
112917,8065,270
112917,8872,296
112917,9678,328
112917,10485,354
112917,11291,388
112917,12098,414
112917,12904,438
112917,13711,466
112917,14517,498
112917,15324,522
112917,16131,544
112917,16937,574
112917,17744,588
112917,18550,614
112917,19357,644
112917,20163,671
112917,20970,695
112917,21776,728
112917,22583,753
112917,23389,786
112917,24196,813
112917,25003,840
112917,25809,872
112917,26616,901
112917,27422,929
112917,28229,957
112917,29035,987
112917,29842,1024
112917,30648,1060
112917,31455,1088
112917,32262,1116
112917,33068,1140
112917,33875,1175
112917,34681,1195
112917,35488,1223
112917,36294,1250
112917,37101,1272
112917,37907,1289
112917,38714,1318
112917,39520,1347
112917,40327,1373
112917,41134,1406
112917,41940,1448
112917,42747,1482
112917,43553,1509
112917,44360,1537
112917,45166,1562
112917,45973,1584
112917,46779,1615
112917,47586,1647
112917,48393,1676
112917,49199,1708
112917,50006,1736
112917,50812,1759
112917,51619,1785
112917,52425,1807
112917,53232,1834
112917,54038,1860
112917,54845,1893
112917,55651,1919
112917,56458,1953
112917,57265,1978
112917,58071,2008
112917,58878,2028
112917,59684,2050
112917,60491,2070
112917,61297,2098
112917,62104,2125
112917,62910,2160
112917,63717,2182
112917,64524,2210
112917,65330,2245
112917,66137,2282
112917,66943,2313
112917,67750,2343
112917,68556,2366
112917,69363,2395
112917,70169,2421
112917,70976,2444
112917,71782,2484
112917,72589,2512
112917,73396,2542
112917,74202,2576
112917,75009,2602
112917,75815,2633
112917,76622,2662
112917,77428,2691
112917,78235,2724
112917,79041,2756
112917,79848,2790
112917,80655,2810
114934,0,0
114934,806,19
114934,1613,57
114934,2419,76
114934,3226,108
114934,4032,136
114934,4839,157
114934,5645,187
114934,6452,220
114934,7258,248
114934,8065,277
114934,8872,303
114934,9678,336
114934,10485,363
114934,11291,397
114934,12098,424
114934,12904,449
114934,13711,477
114934,14517,509
114934,15324,534
114934,16131,556
114934,16937,586
114934,17744,600
114934,18550,627
114934,19357,657
114934,20163,684
114934,20970,709
114934,21776,744
114934,22583,770
114934,23389,804
114934,24196,832
114934,25003,859
114934,25809,892
114934,26616,921
114934,27422,949
114934,28229,977
114934,29035,1010
114934,29842,1047
114934,30648,1084
114934,31455,1112
114934,32262,1141
114934,33068,1166
114934,33875,1202
114934,34681,1223
114934,35488,1251
114934,36294,1278
114934,37101,1302
114934,37907,1319
114934,38714,1349
114934,39520,1378
114934,40327,1406
114934,41134,1440
114934,41940,1482
114934,42747,1516
114934,43553,1543
114934,44360,1571
114934,45166,1596
114934,45973,1618
114934,46779,1650
114934,47586,1683
114934,48393,1712
114934,49199,1745
114934,50006,1774
114934,50812,1798
114934,51619,1824
114934,52425,1846
114934,53232,1873
114934,54038,1899
114934,54845,1933
114934,55651,1960
114934,56458,1994
114934,57265,2019
114934,58071,2049
114934,58878,2069
114934,59684,2091
114934,60491,2112
114934,61297,2140
114934,62104,2167
114934,62910,2203
114934,63717,2225
114934,64524,2253
114934,65330,2288
114934,66137,2325
114934,66943,2357
114934,67750,2387
114934,68556,2413
114934,69363,2442
114934,70169,2469
114934,70976,2492
114934,71782,2532
114934,72589,2560
114934,73396,2592
114934,74202,2626
114934,75009,2653
114934,75815,2684
114934,76622,2713
114934,77428,2742
114934,78235,2775
114934,79041,2809
114934,79848,2843
114934,80655,2863
116950,0,0
116950,806,21
116950,1613,59
116950,2419,78
116950,3226,110
116950,4032,139
116950,4839,160
116950,5645,190
116950,6452,224
116950,7258,252
116950,8065,281
116950,8872,307
116950,9678,340
116950,10485,367
116950,11291,401
116950,12098,428
116950,12904,453
116950,13711,481
116950,14517,515
116950,15324,541
116950,16131,565
116950,16937,597
116950,17744,611
116950,18550,639
116950,19357,670
116950,20163,698
116950,20970,723
116950,21776,758
116950,22583,784
116950,23389,818
116950,24196,847
116950,25003,874
116950,25809,907
116950,26616,937
116950,27422,966
116950,28229,994
116950,29035,1027
116950,29842,1065
116950,30648,1102
116950,31455,1130
116950,32262,1160
116950,33068,1185
116950,33875,1222
116950,34681,1244
116950,35488,1272
116950,36294,1299
116950,37101,1325
116950,37907,1343
116950,38714,1373
116950,39520,1402
116950,40327,1433
116950,41134,1468
116950,41940,1510
116950,42747,1545
116950,43553,1573
116950,44360,1601
116950,45166,1627
116950,45973,1649
116950,46779,1681
116950,47586,1714
116950,48393,1744
116950,49199,1778
116950,50006,1807
116950,50812,1832
116950,51619,1858
116950,52425,1880
116950,53232,1907
116950,54038,1933
116950,54845,1967
116950,55651,1994
116950,56458,2028
116950,57265,2053
116950,58071,2083
116950,58878,2103
116950,59684,2125
116950,60491,2147
116950,61297,2175
116950,62104,2202
116950,62910,2238
116950,63717,2261
116950,64524,2289
116950,65330,2324
116950,66137,2362
116950,66943,2395
116950,67750,2426
116950,68556,2452
116950,69363,2481
116950,70169,2509
116950,70976,2533
116950,71782,2573
116950,72589,2602
116950,73396,2634
116950,74202,2669
116950,75009,2696
116950,75815,2728
116950,76622,2757
116950,77428,2786
116950,78235,2819
116950,79041,2853
116950,79848,2887
116950,80655,2907
118967,0,0
118967,806,21
118967,1613,59
118967,2419,78
118967,3226,111
118967,4032,141
118967,4839,162
118967,5645,192
118967,6452,227
118967,7258,255
118967,8065,285
118967,8872,312
118967,9678,346
118967,10485,373
118967,11291,407
118967,12098,434
118967,12904,460
118967,13711,488
118967,14517,522
118967,15324,548
118967,16131,572
118967,16937,604
118967,17744,618
118967,18550,647
118967,19357,678
118967,20163,706
118967,20970,732
118967,21776,767
118967,22583,793
118967,23389,827
118967,24196,858
118967,25003,885
118967,25809,919
118967,26616,949
118967,27422,979
118967,28229,1008
118967,29035,1041
118967,29842,1079
118967,30648,1118
118967,31455,1146
118967,32262,1177
118967,33068,1202
118967,33875,1239
118967,34681,1263
118967,35488,1291
118967,36294,1319
118967,37101,1346
118967,37907,1364
118967,38714,1394
118967,39520,1423
118967,40327,1454
118967,41134,1489
118967,41940,1531
118967,42747,1567
118967,43553,1595
118967,44360,1624
118967,45166,1652
118967,45973,1676
118967,46779,1708
118967,47586,1741
118967,48393,1772
118967,49199,1806
118967,50006,1835
118967,50812,1860
118967,51619,1887
118967,52425,1909
118967,53232,1936
118967,54038,1962
118967,54845,1996
118967,55651,2024
118967,56458,2059
118967,57265,2084
118967,58071,2114
118967,58878,2135
118967,59684,2157
118967,60491,2182
118967,61297,2211
118967,62104,2238
118967,62910,2274
118967,63717,2298
118967,64524,2327
118967,65330,2362
118967,66137,2400
118967,66943,2436
118967,67750,2467
118967,68556,2493
118967,69363,2522
118967,70169,2550
118967,70976,2574
118967,71782,2615
118967,72589,2645
118967,73396,2678
118967,74202,2713
118967,75009,2740
118967,75815,2773
118967,76622,2802
118967,77428,2831
118967,78235,2864
118967,79041,2898
118967,79848,2932
118967,80655,2952
120983,0,0
120983,806,21
120983,1613,59
120983,2419,81
120983,3226,114
120983,4032,144
120983,4839,166
120983,5645,197
120983,6452,232
120983,7258,260
120983,8065,291
120983,8872,319
120983,9678,354
120983,10485,381
120983,11291,417
120983,12098,444
120983,12904,470
120983,13711,499
120983,14517,533
120983,15324,559
120983,16131,584
120983,16937,616
120983,17744,630
120983,18550,659
120983,19357,691
120983,20163,719
120983,20970,746
120983,21776,781
120983,22583,807
120983,23389,842
120983,24196,873
120983,25003,901
120983,25809,935
120983,26616,966
120983,27422,997
120983,28229,1026
120983,29035,1059
120983,29842,1097
120983,30648,1137
120983,31455,1168
120983,32262,1199
120983,33068,1224
120983,33875,1261
120983,34681,1286
120983,35488,1314
120983,36294,1344
120983,37101,1371
120983,37907,1389
120983,38714,1419
120983,39520,1449
120983,40327,1480
120983,41134,1517
120983,41940,1559
120983,42747,1595
120983,43553,1625
120983,44360,1654
120983,45166,1682
120983,45973,1707
120983,46779,1739
120983,47586,1774
120983,48393,1805
120983,49199,1839
120983,50006,1869
120983,50812,1894
120983,51619,1921
120983,52425,1943
120983,53232,1971
120983,54038,1997
120983,54845,2031
120983,55651,2062
120983,56458,2098
120983,57265,2123
120983,58071,2154
120983,58878,2175
120983,59684,2197
120983,60491,2223
120983,61297,2253
120983,62104,2281
120983,62910,2317
120983,63717,2341
120983,64524,2370
120983,65330,2405
120983,66137,2443
120983,66943,2480
120983,67750,2512
120983,68556,2538
120983,69363,2568
120983,70169,2596
120983,70976,2621
120983,71782,2663
120983,72589,2693
120983,73396,2726
120983,74202,2762
120983,75009,2789
120983,75815,2824
120983,76622,2853
120983,77428,2882
120983,78235,2915
120983,79041,2949
120983,79848,2985
120983,80655,3006
122999,0,0
122999,806,22
122999,1613,61
122999,2419,83
122999,3226,116
122999,4032,146
122999,4839,168
122999,5645,200
122999,6452,235
122999,7258,263
122999,8065,295
122999,8872,323
122999,9678,358
122999,10485,385
122999,11291,421
122999,12098,449
122999,12904,475
122999,13711,504
122999,14517,540
122999,15324,566
122999,16131,592
122999,16937,624
122999,17744,638
122999,18550,667
122999,19357,700
122999,20163,729
122999,20970,756
122999,21776,791
122999,22583,817
122999,23389,852
122999,24196,884
122999,25003,912
122999,25809,947
122999,26616,978
122999,27422,1010
122999,28229,1039
122999,29035,1072
122999,29842,1110
122999,30648,1150
122999,31455,1182
122999,32262,1213
122999,33068,1240
122999,33875,1277
122999,34681,1303
122999,35488,1331
122999,36294,1361
122999,37101,1388
122999,37907,1406
122999,38714,1436
122999,39520,1467
122999,40327,1499
122999,41134,1536
122999,41940,1579
122999,42747,1616
122999,43553,1647
122999,44360,1678
122999,45166,1707
122999,45973,1732
122999,46779,1764
122999,47586,1799
122999,48393,1830
122999,49199,1864
122999,50006,1894
122999,50812,1919
122999,51619,1946
122999,52425,1968
122999,53232,1996
122999,54038,2022
122999,54845,2056
122999,55651,2087
122999,56458,2123
122999,57265,2148
122999,58071,2180
122999,58878,2203
122999,59684,2227
122999,60491,2253
122999,61297,2283
122999,62104,2312
122999,62910,2348
122999,63717,2375
122999,64524,2407
122999,65330,2443
122999,66137,2481
122999,66943,2518
122999,67750,2551
122999,68556,2577
122999,69363,2609
122999,70169,2637
122999,70976,2662
122999,71782,2704
122999,72589,2734
122999,73396,2767
122999,74202,2803
122999,75009,2831
122999,75815,2867
122999,76622,2896
122999,77428,2925
122999,78235,2958
122999,79041,2993
122999,79848,3030
122999,80655,3051
125016,0,0
125016,806,23
125016,1613,62
125016,2419,86
125016,3226,119
125016,4032,150
125016,4839,173
125016,5645,206
125016,6452,241
125016,7258,269
125016,8065,301
125016,8872,329
125016,9678,365
125016,10485,394
125016,11291,432
125016,12098,460
125016,12904,487
125016,13711,517
125016,14517,554
125016,15324,580
125016,16131,606
125016,16937,639
125016,17744,653
125016,18550,682
125016,19357,715
125016,20163,744
125016,20970,771
125016,21776,806
125016,22583,833
125016,23389,868
125016,24196,901
125016,25003,930
125016,25809,966
125016,26616,997
125016,27422,1029
125016,28229,1058
125016,29035,1093
125016,29842,1131
125016,30648,1172
125016,31455,1204
125016,32262,1238
125016,33068,1265
125016,33875,1302
125016,34681,1328
125016,35488,1357
125016,36294,1387
125016,37101,1414
125016,37907,1432
125016,38714,1463
125016,39520,1495
125016,40327,1527
125016,41134,1564
125016,41940,1607
125016,42747,1644
125016,43553,1675
125016,44360,1707
125016,45166,1736
125016,45973,1761
125016,46779,1793
125016,47586,1829
125016,48393,1862
125016,49199,1897
125016,50006,1927
125016,50812,1952
125016,51619,1980
125016,52425,2004
125016,53232,2032
125016,54038,2058
125016,54845,2092
125016,55651,2124
125016,56458,2160
125016,57265,2186
125016,58071,2218
125016,58878,2241
125016,59684,2265
125016,60491,2291
125016,61297,2321
125016,62104,2350
125016,62910,2386
125016,63717,2413
125016,64524,2445
125016,65330,2483
125016,66137,2521
125016,66943,2558
125016,67750,2591
125016,68556,2618
125016,69363,2650
125016,70169,2678
125016,70976,2703
125016,71782,2745
125016,72589,2775
125016,73396,2808
125016,74202,2845
125016,75009,2873
125016,75815,2909
125016,76622,2939
125016,77428,2968
125016,78235,3001
125016,79041,3038
125016,79848,3075
125016,80655,3097
127032,0,0
127032,806,24
127032,1613,63
127032,2419,88
127032,3226,122
127032,4032,153
127032,4839,177
127032,5645,211
127032,6452,246
127032,7258,275
127032,8065,308
127032,8872,336
127032,9678,373
127032,10485,402
127032,11291,440
127032,12098,468
127032,12904,496
127032,13711,526
127032,14517,563
127032,15324,589
127032,16131,615
127032,16937,649
127032,17744,663
127032,18550,693
127032,19357,729
127032,20163,759
127032,20970,786
127032,21776,822
127032,22583,851
127032,23389,887
127032,24196,920
127032,25003,949
127032,25809,985
127032,26616,1016
127032,27422,1049
127032,28229,1078
127032,29035,1114
127032,29842,1152
127032,30648,1194
127032,31455,1227
127032,32262,1262
127032,33068,1291
127032,33875,1329
127032,34681,1355
127032,35488,1385
127032,36294,1416
127032,37101,1443
127032,37907,1461
127032,38714,1492
127032,39520,1525
127032,40327,1559
127032,41134,1597
127032,41940,1640
127032,42747,1677
127032,43553,1708
127032,44360,1740
127032,45166,1770
127032,45973,1795
127032,46779,1827
127032,47586,1865
127032,48393,1900
127032,49199,1936
127032,50006,1967
127032,50812,1992
127032,51619,2022
127032,52425,2047
127032,53232,2076
127032,54038,2103
127032,54845,2138
127032,55651,2170
127032,56458,2206
127032,57265,2232
127032,58071,2264
127032,58878,2287
127032,59684,2311
127032,60491,2337
127032,61297,2367
127032,62104,2396
127032,62910,2433
127032,63717,2460
127032,64524,2492
127032,65330,2530
127032,66137,2568
127032,66943,2605
127032,67750,2639
127032,68556,2668
127032,69363,2701
127032,70169,2729
127032,70976,2754
127032,71782,2797
127032,72589,2827
127032,73396,2860
127032,74202,2897
127032,75009,2926
127032,75815,2962
127032,76622,2992
127032,77428,3022
127032,78235,3056
127032,79041,3093
127032,79848,3130
127032,80655,3153
129048,0,0
129048,806,25
129048,1613,65
129048,2419,90
129048,3226,124
129048,4032,155
129048,4839,179
129048,5645,216
129048,6452,251
129048,7258,280
129048,8065,313
129048,8872,342
129048,9678,379
129048,10485,408
129048,11291,447
129048,12098,477
129048,12904,506
129048,13711,536
129048,14517,574
129048,15324,600
129048,16131,626
129048,16937,661
129048,17744,676
129048,18550,706
129048,19357,742
129048,20163,773
129048,20970,801
129048,21776,838
129048,22583,867
129048,23389,903
129048,24196,936
129048,25003,965
129048,25809,1001
129048,26616,1032
129048,27422,1066
129048,28229,1095
129048,29035,1131
129048,29842,1169
129048,30648,1211
129048,31455,1244
129048,32262,1279
129048,33068,1308
129048,33875,1347
129048,34681,1373
129048,35488,1403
129048,36294,1435
129048,37101,1462
129048,37907,1480
129048,38714,1512
129048,39520,1547
129048,40327,1581
129048,41134,1621
129048,41940,1664
129048,42747,1703
129048,43553,1734
129048,44360,1767
129048,45166,1799
129048,45973,1824
129048,46779,1857
129048,47586,1897
129048,48393,1932
129048,49199,1968
129048,50006,1999
129048,50812,2024
129048,51619,2054
129048,52425,2079
129048,53232,2108
129048,54038,2136
129048,54845,2171
129048,55651,2203
129048,56458,2239
129048,57265,2265
129048,58071,2297
129048,58878,2321
129048,59684,2345
129048,60491,2372
129048,61297,2402
129048,62104,2431
129048,62910,2469
129048,63717,2496
129048,64524,2528
129048,65330,2566
129048,66137,2605
129048,66943,2642
129048,67750,2677
129048,68556,2706
129048,69363,2739
129048,70169,2768
129048,70976,2794
129048,71782,2837
129048,72589,2867
129048,73396,2900
129048,74202,2937
129048,75009,2966
129048,75815,3003
129048,76622,3033
129048,77428,3064
129048,78235,3099
129048,79041,3137
129048,79848,3174
129048,80655,3197
131065,0,0
131065,806,25
131065,1613,65
131065,2419,93
131065,3226,129
131065,4032,160
131065,4839,184
131065,5645,222
131065,6452,257
131065,7258,287
131065,8065,320
131065,8872,349
131065,9678,386
131065,10485,416
131065,11291,455
131065,12098,487
131065,12904,518
131065,13711,548
131065,14517,586
131065,15324,612
131065,16131,638
131065,16937,673
131065,17744,688
131065,18550,718
131065,19357,755
131065,20163,786
131065,20970,815
131065,21776,854
131065,22583,883
131065,23389,919
131065,24196,953
131065,25003,982
131065,25809,1018
131065,26616,1049
131065,27422,1084
131065,28229,1113
131065,29035,1149
131065,29842,1188
131065,30648,1231
131065,31455,1264
131065,32262,1299
131065,33068,1328
131065,33875,1367
131065,34681,1394
131065,35488,1425
131065,36294,1458
131065,37101,1485
131065,37907,1503
131065,38714,1536
131065,39520,1573
131065,40327,1608
131065,41134,1648
131065,41940,1691
131065,42747,1730
131065,43553,1761
131065,44360,1794
131065,45166,1826
131065,45973,1851
131065,46779,1884
131065,47586,1924
131065,48393,1959
131065,49199,1995
131065,50006,2026
131065,50812,2051
131065,51619,2081
131065,52425,2106
131065,53232,2136
131065,54038,2164
131065,54845,2199
131065,55651,2231
131065,56458,2268
131065,57265,2294
131065,58071,2327
131065,58878,2351
131065,59684,2376
131065,60491,2403
131065,61297,2433
131065,62104,2463
131065,62910,2501
131065,63717,2528
131065,64524,2560
131065,65330,2598
131065,66137,2637
131065,66943,2674
131065,67750,2709
131065,68556,2738
131065,69363,2772
131065,70169,2801
131065,70976,2827
131065,71782,2871
131065,72589,2901
131065,73396,2934
131065,74202,2973
131065,75009,3003
131065,75815,3041
131065,76622,3071
131065,77428,3103
131065,78235,3139
131065,79041,3178
131065,79848,3215
131065,80655,3238
133081,0,0
133081,806,25
133081,1613,65
133081,2419,93
133081,3226,129
133081,4032,163
133081,4839,187
133081,5645,225
133081,6452,260
133081,7258,290
133081,8065,324
133081,8872,355
133081,9678,393
133081,10485,423
133081,11291,462
133081,12098,495
133081,12904,526
133081,13711,556
133081,14517,594
133081,15324,620
133081,16131,648
133081,16937,686
133081,17744,703
133081,18550,734
133081,19357,771
133081,20163,804
133081,20970,833
133081,21776,873
133081,22583,904
133081,23389,940
133081,24196,975
133081,25003,1004
133081,25809,1040
133081,26616,1073
133081,27422,1109
133081,28229,1138
133081,29035,1175
133081,29842,1216
133081,30648,1259
133081,31455,1294
133081,32262,1330
133081,33068,1359
133081,33875,1398
133081,34681,1426
133081,35488,1457
133081,36294,1491
133081,37101,1520
133081,37907,1538
133081,38714,1571
133081,39520,1609
133081,40327,1644
133081,41134,1684
133081,41940,1727
133081,42747,1766
133081,43553,1797
133081,44360,1830
133081,45166,1862
133081,45973,1889
133081,46779,1924
133081,47586,1964
133081,48393,1999
133081,49199,2035
133081,50006,2066
133081,50812,2092
133081,51619,2122
